model,word,dominant_class,avg_weight,avg_abs_weight,n_occurrences
GradientBoosting,777,real,-9.352012493586307e-05,9.352012493586307e-05,1
GradientBoosting,8,fake,0.004609536996352249,0.004609536996352249,1
GradientBoosting,8,real,-0.008056741879913763,0.008056741879913763,1
GradientBoosting,80,real,-0.02430592175171698,0.02430592175171698,1
GradientBoosting,95,real,-5.389809844113649e-32,5.389809844113649e-32,1
GradientBoosting,Amor,real,-0.04693597134035302,0.04693597134035302,1
GradientBoosting,Bolsonaro,fake,0.00391449587786892,0.00391449587786892,5
GradientBoosting,Bolsonaro,real,-0.05974081395124083,0.05974081395124083,9
GradientBoosting,Bolsonarosalvarbrasil,fake,4.6310374146764245e-05,4.6310374146764245e-05,1
GradientBoosting,Borges,real,-0.01109577413509168,0.01109577413509168,1
GradientBoosting,Brasil,fake,0.023446115768683017,0.023446115768683013,5
GradientBoosting,Brasil,real,-0.021820816925607337,0.021820816925607337,2
GradientBoosting,Brasileira,real,-0.009288347491205348,0.009288347491205348,1
GradientBoosting,Brasileiro,real,-0.02752361098902984,0.02752361098902984,1
GradientBoosting,Carlos,fake,0.035360864689640684,0.035360864689640684,1
GradientBoosting,Carreata,fake,9.529711529423749e-32,9.529711529423749e-32,1
GradientBoosting,Deus,real,-0.07944568403503859,0.07944568403503859,3
GradientBoosting,Fernando,real,-7.809280763541116e-05,7.809280763541116e-05,1
GradientBoosting,Filho,fake,1.7023517739130846e-31,1.7023517739130846e-31,1
GradientBoosting,Folha,fake,0.03412047302856879,0.03412047302856879,1
GradientBoosting,Francisco,real,-0.005452751543102293,0.005452751543102293,1
GradientBoosting,Gomes,fake,0.025528678639246363,0.025528678639246363,2
GradientBoosting,Gracie,real,-4.9894816486303425e-08,4.9894816486303425e-08,1
GradientBoosting,Guevara,real,-0.0007787811587561974,0.0007787811587561974,1
GradientBoosting,Hashtag,real,-0.04780960728712793,0.04780960728712793,1
GradientBoosting,Iorque,real,-0.016685710253881707,0.016685710253881707,1
GradientBoosting,Janeiro,real,-0.009689585270645892,0.009689585270645892,1
GradientBoosting,Jornal,real,-0.0013013552470467003,0.0013013552470467003,1
